20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	20	20	20	22	22	20	20	20	20	24	24	24	20	20	20	20	20	24	20	24	24	24	24	24	24	24	24	24	24	10	10	10	10	10	10	12	12	10	12	12	10	10	20	20	20	24	24	12	12	12	12	12	20	20	32	32	24	26	26	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	24	24	32	32	32	32	32	32	32	32	32	32	32	32	16	16	12	26	32	16	32	
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	19	20	20	24	24	24	20	24	24	24	24	24	24	24	24	12	12	12	12	12	24	24	24	12	12	12	12	24	24	24	24	24	24	24	24	24	24	24	26	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	24	32	32	32	32	32	32	32	32	32	32	32	32	16	16	32	16	32	32	32	32	32	32	32	32	26	26	26	26	12	22	16	
24	24	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	20	20	20	20	20	20	20	20	19	19	19	20	20	24	24	24	24	24	24	24	24	20	20	24	20	24	24	24	24	24	24	24	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	24	24	24	12	12	12	12	24	24	24	24	24	12	12	24	24	26	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	26	32	26	32	32	32	32	32	26	26	32	32	32	26	26	26	26	12	24	24	
24	24	24	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	20	20	20	20	20	20	19	19	20	20	20	20	20	24	24	24	24	20	24	24	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	12	12	12	12	12	12	12	20	12	12	12	20	20	20	24	24	24	24	24	24	24	24	24	20	20	20	24	32	32	32	32	32	32	32	32	32	32	26	32	32	32	32	32	32	32	32	22	22	24	24	32	32	32	32	32	32	32	32	32	32	32	32	24	32	26	
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	20	20	19	20	20	24	24	24	24	19	19	19	20	20	20	24	24	24	24	24	24	24	24	24	24	24	12	12	24	24	24	12	12	12	12	24	24	24	24	24	24	12	12	12	12	24	24	24	12	12	22	24	24	24	24	20	20	24	24	24	24	32	32	26	26	26	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	26	32	32	32	32	
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	20	19	19	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	20	20	20	20	20	20	12	12	12	12	20	20	20	20	12	12	12	24	24	20	20	24	12	12	20	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	26	32	32	32	32	32	32	32	32	
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	19	19	19	19	24	24	24	24	24	24	24	24	24	24	24	12	12	24	24	12	24	24	24	12	12	12	12	12	12	12	12	12	12	12	24	24	24	24	24	24	12	24	24	24	24	24	22	22	24	32	32	32	32	26	26	32	26	26	26	26	32	26	26	32	32	32	32	32	26	26	26	26	32	26	32	32	32	32	32	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	
24	20	20	20	20	20	24	24	24	20	20	24	20	20	20	24	24	24	24	24	24	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	12	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	12	12	10	12	12	12	12	24	24	24	22	22	22	20	20	20	24	26	32	32	32	32	32	32	32	26	32	32	26	26	32	26	32	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	25	26	26	22	25	25	
20	20	20	20	20	20	20	20	20	24	20	20	24	24	24	24	24	20	24	24	20	20	20	24	24	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	12	32	32	32	32	32	32	32	32	32	32	32	32	22	32	32	24	32	32	32	32	32	16	16	16	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	
24	24	24	20	24	24	24	24	24	24	24	24	24	24	24	20	20	20	20	20	20	20	20	20	20	20	20	24	20	20	20	20	20	24	24	20	19	24	20	20	24	20	20	19	19	19	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	24	24	24	24	24	24	12	12	12	12	12	12	12	12	12	12	12	12	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	32	32	26	26	26	26	32	32	26	26	32	26	26	26	26	32	32	32	32	26	26	26	26	26	26	32	26	26	26	26	26	26	26	
20	20	20	20	20	20	20	20	20	20	20	24	20	20	20	20	20	20	20	24	20	20	20	20	24	24	24	24	24	20	20	20	24	24	24	19	19	24	24	24	24	19	20	20	24	24	24	24	24	24	24	12	24	24	20	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	24	24	24	24	24	24	24	24	24	24	24	32	32	26	26	32	32	26	26	32	32	32	32	32	32	32	26	26	26	26	32	32	32	32	26	26	26	26	32	32	32	32	32	26	26	26	32	16	26	26	26	26	26	26	32	26	22	22	
