20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	7	1	1	1	24	24	24	20	20	22	22	22	24	22	22	24	22	22	24	24	24	24	22	22	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	27	28	28	28	28	28	28	28	28	28	28	28	28	20	20	28	28	
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	12	12	12	12	12	24	12	12	12	12	24	24	10	12	10	10	24	10	10	12	24	10	12	24	24	24	24	24	24	24	24	24	24	24	32	32	30	30	20	20	25	25	25	25	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	20	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	20	28	28	28	28	20	20	28	28	20	20	20	20	28	28	22	22	20	22	22	22	22	24	24	24	
20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	25	30	30	30	25	20	20	20	20	20	24	20	20	20	22	22	22	20	19	19	20	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	20	20	20	20	20	22	22	22	20	20	20	20	22	22	20	20	20	24	20	20	24	24	24	22	24	24	22	
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	10	10	10	12	10	10	10	10	12	20	20	24	10	10	10	10	10	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	17	17	30	30	30	30	32	20	20	20	20	24	24	24	24	24	24	24	20	20	20	20	20	20	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	28	22	22	22	24	
20	20	20	20	20	20	27	20	20	20	20	20	20	20	20	20	24	24	25	26	26	26	26	25	26	20	24	24	20	28	28	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	20	20	28	28	28	28	28	28	28	28	28	20	20	20	28	28	20	20	20	20	24	22	22	
24	24	24	24	25	24	24	20	20	20	28	27	20	20	20	20	20	20	20	20	20	20	20	24	22	24	24	24	24	24	24	24	24	24	22	24	24	24	24	12	24	24	22	24	12	24	20	20	24	24	24	24	24	24	24	24	24	20	24	22	24	8	24	24	24	22	22	24	24	24	24	24	24	24	24	24	24	24	24	24	22	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	20	28	22	20	22	22	22	22	22	22	22	22	22	22	24	24	24	20	22	22	
20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	8	7	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	22	22	23	23	19	22	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	20	20	20	20	28	28	20	22	20	20	28	20	20	20	20	20	20	20	20	20	22	22	22	22	22	
20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	24	24	12	12	32	32	12	24	24	24	12	12	10	10	10	10	24	24	24	24	24	24	24	24	24	24	24	24	32	32	30	30	30	30	30	18	18	30	20	20	20	24	24	24	24	24	24	24	24	24	20	20	20	20	20	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	20	28	28	20	20	28	28	28	28	22	20	22	28	28	22	22	20	20	22	22	24	20	22	22	
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	20	20	20	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	18	24	24	24	24	22	22	24	24	24	24	24	24	20	20	20	20	20	20	20	20	20	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	20	20	20	28	28	28	28	28	28	28	28	28	28	22	24	24	24	24	24	20	22	22	22	22	24	
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	32	12	12	24	24	24	12	26	20	20	20	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	8	1	1	7	24	7	7	24	24	24	24	22	22	24	24	24	24	20	20	20	22	22	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	20	28	20	20	20	20	20	20	28	20	20	22	20	20	20	
