8	22	22	22	22	24	8	22	24	8	7	8	12	24	22	22	10	10	10	10	9	13	22	10	8	13	14	24	10	8	8	24	24	14	10	10	24	24	24	8	21	7	8	22	24	24	8	8	8	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	15	5	5	9	9	9	15	9	9	9	9	9	15	15	15	6	15	15	15	15	15	15	9	16	16	16	15	12	13	15	15	15	15	15	15	13	15	16	15	12	9	12	12	12	16	15	15	8	8	15	8	5	
12	12	24	24	22	24	12	24	24	24	24	24	22	24	24	10	10	24	24	24	12	10	24	24	12	13	13	10	10	10	10	22	22	10	28	28	28	32	28	28	28	28	28	28	10	9	9	10	28	28	28	10	10	9	9	10	10	23	23	30	32	12	12	16	5	5	13	9	9	9	9	9	9	9	9	9	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	16	16	16	9	9	16	9	12	12	16	16	12	12	12	12	12	12	12	12	12	24	24	12	16	24	12	
10	10	10	10	10	10	10	10	10	10	10	10	32	28	28	10	10	10	10	28	28	16	16	22	28	28	22	22	28	9	10	10	9	9	10	22	24	10	9	9	9	25	30	30	30	26	26	26	26	3	3	3	3	13	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	13	9	9	9	12	12	12	16	9	9	9	12	16	16	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
10	10	10	10	10	10	10	10	10	10	10	10	28	10	10	10	16	9	9	22	22	22	28	28	28	28	28	28	28	28	28	28	28	9	28	28	28	28	28	9	16	16	16	22	28	30	30	32	22	25	26	8	3	3	3	3	5	5	5	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	15	15	9	9	9	9	9	9	16	9	9	9	9	9	15	15	16	16	16	12	12	12	12	24	12	12	12	12	24	24	24	12	12	24	24	24	22	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	16	16	9	28	28	28	28	10	10	10	9	9	10	9	10	9	12	25	30	25	26	26	24	12	12	3	3	3	3	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	16	9	9	9	9	9	9	12	16	9	9	16	9	9	9	9	9	9	16	16	16	16	12	16	12	12	9	9	15	15	12	12	12	12	12	12	12	12	12	12	15	16	24	24	24	16	12	24	12	12	
13	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	13	10	10	10	10	16	9	9	9	9	9	9	10	9	13	16	13	13	13	10	10	9	9	10	8	9	12	2	2	8	32	26	12	6	6	5	15	5	5	5	5	5	5	5	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	5	5	9	9	16	9	9	9	9	9	9	9	9	9	9	12	16	16	16	16	12	12	15	15	12	16	12	24	12	24	16	16	12	24	
7	8	24	24	7	7	7	7	7	24	8	7	10	10	10	10	14	10	10	10	10	10	10	10	28	28	28	28	22	26	26	26	28	9	28	28	16	16	10	10	16	9	9	9	9	16	16	16	32	22	22	22	12	12	24	12	15	15	6	15	15	15	5	9	5	5	5	5	5	5	5	5	5	5	9	5	9	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	16	16	16	16	9	9	9	5	9	9	9	9	9	16	9	16	16	15	6	15	9	16	15	15	15	15	15	15	12	12	24	12	12	8	24	
7	7	7	7	7	7	7	7	7	7	7	7	24	24	24	7	7	7	7	13	10	10	10	13	14	13	10	13	10	8	22	10	10	10	10	22	10	10	24	24	8	12	23	32	26	24	24	12	12	6	6	15	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	9	9	9	9	9	9	9	9	9	16	9	9	9	16	16	16	15	15	5	5	9	9	16	16	9	9	9	16	12	12	9	16	16	16	8	6	15	12	8	8	16	16	12	12	24	12	24	24	24	24	24	24	15	8	24	24	24	
24	24	12	12	24	24	12	10	12	12	13	10	10	22	16	22	22	22	22	28	28	9	28	26	26	22	22	26	26	28	28	9	9	9	16	16	16	28	28	28	9	16	9	9	13	16	16	8	8	32	32	26	16	16	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	6	16	16	9	9	9	15	9	15	15	15	15	13	15	12	9	9	12	12	16	16	12	16	15	
10	10	10	10	14	12	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	13	10	10	10	10	10	10	10	10	10	10	10	10	10	10	12	12	10	10	10	20	25	30	32	26	26	26	26	16	16	16	16	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	9	9	9	9	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	15	15	15	15	9	9	16	12	12	12	12	12	12	12	12	
